Iteration	Posterior	Likelihood	Prior	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	neo_beta	rate_log_sd	tree_length	two_beta
15162	-10400.98	-10904.44	503.4594	0.286789	0.439267	0.181705	0.0922383	0.8667217	1.222957	5.668352	1.588893
15168	-10396.96	-10898.95	501.9957	0.335984	0.462143	0.0888303	0.113043	1.126765	1.133557	6.587426	1.14884
15174	-10397.56	-10899.63	502.0715	0.355425	0.39238	0.164729	0.0874665	0.9624821	1.096153	6.48431	1.494186
15180	-10381.45	-10884.29	502.8353	0.369361	0.466039	0.0737044	0.0908959	1.249002	1.150861	5.869821	1.532554
15186	-10392.9	-10895.81	502.9103	0.316311	0.484711	0.0646994	0.134278	1.149201	1.176389	5.877933	1.507847
15192	-10407.31	-10910.27	502.9551	0.300147	0.459941	0.112496	0.127416	1.103083	1.197016	5.877933	1.483553
15198	-10423.53	-10925.73	502.2031	0.300147	0.459941	0.112496	0.127416	1.105512	1.070082	6.30187	1.598983
15204	-10427.18	-10927.81	500.6349	0.294485	0.509305	0.126757	0.0694519	0.8745181	1.046273	7.286186	1.598983
15210	-10401.7	-10901.8	500.1054	0.307356	0.486506	0.133652	0.0724873	1.220918	1.014071	7.05284	2.474513
15216	-10397.8	-10899.05	501.2463	0.364417	0.338115	0.225397	0.0720709	1.155799	1.060549	6.653226	1.935858
15222	-10402.71	-10903.75	501.0395	0.3964	0.309205	0.245179	0.0492164	1.075686	1.10061	6.750456	2.02104
15228	-10389.68	-10891.91	502.2301	0.38809	0.288834	0.291317	0.0317586	1.169693	1.163492	6.354353	1.281571
15234	-10384.85	-10886.79	501.9378	0.43969	0.236818	0.253885	0.0696073	1.033575	1.166324	6.038483	2.579424
15240	-10408.35	-10909.86	501.5074	0.446565	0.20876	0.277739	0.0669371	1.184954	1.118791	6.568231	1.695108
15246	-10402.24	-10903.8	501.5635	0.386311	0.224897	0.313287	0.0755045	1.197944	1.123568	6.548277	1.650934
15252	-10393.31	-10894.74	501.4314	0.460435	0.227392	0.254161	0.0580117	1.376572	1.152451	6.031301	2.91273
15258	-10399.2	-10901.23	502.0331	0.506254	0.208082	0.232579	0.0530855	1.103957	1.179629	6.012821	2.384074
15264	-10396.89	-10898.21	501.313	0.460888	0.280586	0.126108	0.132417	1.556416	1.19554	6.327665	1.986382
15270	-10379.94	-10881.31	501.3655	0.498081	0.263622	0.0952707	0.143027	1.485568	1.208403	5.715548	3.788781
15276	-10378.71	-10880.97	502.2637	0.427423	0.226225	0.223615	0.122737	1.169095	1.135693	5.765421	2.692343
15282	-10380.49	-10882.17	501.6807	0.369299	0.320333	0.204321	0.106046	1.169095	1.124895	6.522479	1.598576
15288	-10388.54	-10889.96	501.4189	0.444861	0.333006	0.0971274	0.125005	1.115052	1.018144	6.547179	2.075924
15294	-10382.11	-10884.21	502.0973	0.496541	0.25552	0.108411	0.139528	1.472004	1.131277	6.003791	1.917659
15300	-10395.36	-10895.41	500.0524	0.414363	0.394579	0.0880227	0.103034	1.534753	1.074612	6.653769	3.203053
15306	-10393.36	-10894.06	500.7069	0.534834	0.218562	0.113614	0.13299	1.459712	1.057649	6.37324	3.108727
15312	-10395	-10894.01	499.0145	0.492583	0.291573	0.104639	0.111205	1.486114	1.053299	7.506344	2.426949
15318	-10414.66	-10915.14	500.4742	0.465941	0.272407	0.0977605	0.163891	1.516921	1.01546	6.957152	1.841248
15324	-10391.03	-10892.22	501.1883	0.558938	0.0788405	0.239666	0.122555	1.711253	1.079636	6.448994	1.841248
15330	-10408.6	-10908.79	500.1914	0.584198	0.0812448	0.181002	0.153555	1.711253	1.043592	6.495316	3.269298
15336	-10395.8	-10895.94	500.1392	0.566507	0.109067	0.175521	0.148905	1.465882	1.072587	6.619535	3.269298
15342	-10385.46	-10886.35	500.8979	0.53465	0.159167	0.165651	0.140532	1.313227	1.122976	6.461594	2.639103
15348	-10382.39	-10883.84	501.4505	0.507238	0.305167	0.0622433	0.125351	1.455148	1.185702	6.160088	2.358659
15354	-10384.84	-10886.71	501.8757	0.512134	0.274759	0.0242695	0.188838	1.455148	1.228297	5.672458	3.023422
15360	-10394.75	-10896.76	502.0158	0.49311	0.300497	0.0163686	0.190025	1.415961	1.12261	5.672458	3.023422
15366	-10399.46	-10899.59	500.1308	0.555134	0.252177	0.0110009	0.181689	1.798712	1.038526	6.709709	2.608933
15372	-10395.95	-10896.93	500.9847	0.560841	0.217658	0.0337605	0.18774	1.681866	1.100794	6.341801	2.394656
15378	-10407.57	-10906.17	498.6019	0.584091	0.167341	0.0188445	0.229723	1.716749	1.087356	6.772261	5.413118
15384	-10401.38	-10902.75	501.3684	0.55625	0.226742	0.0551019	0.161907	1.716749	1.176347	5.772211	3.29382
15390	-10408.97	-10910.28	501.3081	0.435173	0.341742	0.0889789	0.134106	1.573989	1.189559	6.095461	2.590363
15396	-10395.26	-10897.58	502.3235	0.446485	0.197521	0.278482	0.0775113	1.327535	1.138933	5.872548	2.097567
15402	-10421.23	-10924.19	502.958	0.406697	0.304277	0.253665	0.0353607	0.9763422	1.199405	5.622345	2.233635
15408	-10405.92	-10906.6	500.6708	0.47686	0.283725	0.179783	0.0596321	1.27015	1.124422	6.685261	2.41531
15414	-10423.39	-10924.69	501.2992	0.498199	0.277726	0.15817	0.0659039	1.419814	1.190162	6.235795	2.41531
15420	-10412.45	-10915.29	502.8494	0.426284	0.237637	0.250986	0.0850935	1.121122	1.167701	5.690322	2.058942
15426	-10421.81	-10922.95	501.1344	0.556793	0.229572	0.10249	0.111145	1.142876	1.150533	6.517974	2.326831
15432	-10410.59	-10910.4	499.8084	0.556793	0.229572	0.10249	0.111145	1.289428	1.091628	6.710351	3.826885
15438	-10401.84	-10903.22	501.3829	0.525196	0.223216	0.160595	0.0909934	1.24215	1.08291	6.485237	2.028617
15444	-10385.7	-10884.67	498.9628	0.548439	0.186184	0.133951	0.131427	1.590909	1.105096	6.77564	4.757248
15450	-10406.21	-10907.96	501.7505	0.544255	0.192391	0.132929	0.130424	1.399561	1.161046	6.199982	1.944467
15456	-10382.39	-10883.64	501.2462	0.437427	0.298003	0.159746	0.104824	1.150695	1.145219	6.606609	1.944467
15462	-10397.34	-10899.03	501.684	0.367481	0.318313	0.226143	0.0880624	1.008262	1.068566	6.472062	1.979557
15468	-10402.79	-10903.67	500.8841	0.404419	0.269195	0.274443	0.0519425	1.117987	0.9762869	6.846234	2.103584
15474	-10397.11	-10898.4	501.2958	0.341868	0.397619	0.201185	0.0593277	0.9306579	1.069818	6.357175	2.988266
15480	-10423.02	-10924.91	501.8867	0.410219	0.357796	0.179154	0.0528307	1.109024	1.077803	6.440138	1.659704
15486	-10400.97	-10902.49	501.5117	0.425157	0.24172	0.278369	0.0547545	1.136807	1.077803	6.440138	2.108806
15492	-10405.78	-10908.14	502.3613	0.399083	0.211383	0.333628	0.0559055	1.298021	1.086568	6.262089	1.277043
15498	-10406.1	-10907.81	501.7167	0.368661	0.195269	0.384426	0.0516438	1.353734	1.12681	6.491803	1.42157
15504	-10416.98	-10917.48	500.4998	0.426925	0.177877	0.350187	0.0450102	1.353734	1.055372	6.873278	2.151825
15510	-10416.63	-10918.6	501.9678	0.460084	0.164447	0.291164	0.0843053	1.311296	1.206419	5.84761	2.602923
15516	-10416.41	-10917.03	500.6282	0.517234	0.0920012	0.295758	0.0950074	1.42745	1.105787	6.597813	2.536376
15522	-10414.16	-10914.21	500.0562	0.531205	0.0944863	0.276734	0.0975738	1.466819	1.071754	6.597813	3.490436
15528	-10412.64	-10913.58	500.9391	0.498564	0.120987	0.298583	0.0818657	1.294444	1.096371	6.572608	2.335952
15534	-10416.1	-10916.44	500.344	0.432544	0.246012	0.259044	0.0623998	1.221949	1.153856	6.916986	2.288754
15540	-10406.33	-10907.51	501.1722	0.370192	0.320251	0.249465	0.0600922	1.169368	1.062888	6.874631	1.502726
15546	-10394.09	-10895	500.9134	0.411757	0.270898	0.253496	0.0638486	1.002731	1.060201	6.580447	2.83603
15552	-10401.93	-10903.17	501.2321	0.49217	0.125025	0.306487	0.0763178	1.254481	1.146127	6.648106	1.738413
15558	-10398.09	-10900.29	502.2075	0.435107	0.211543	0.272922	0.0804282	1.265451	1.067583	6.210914	1.615602
15564	-10400.24	-10902.08	501.8417	0.416604	0.357539	0.081198	0.14466	1.265451	1.172741	6.273119	1.795337
15570	-10405.11	-10906.59	501.4797	0.395925	0.339792	0.110855	0.153428	1.457434	1.137162	6.279507	2.074381
15576	-10389.67	-10890.97	501.3011	0.433566	0.324263	0.110362	0.131809	1.221967	1.114516	6.279507	2.678327
15582	-10405.73	-10906.94	501.2086	0.325369	0.349188	0.183502	0.141941	0.8812747	1.120163	6.837647	1.819269
15588	-10419.45	-10919.98	500.532	0.301456	0.4788	0.0829045	0.13684	0.9800383	1.049641	7.422789	1.299219
15594	-10398.85	-10898.3	499.4532	0.428702	0.391534	0.0296482	0.150116	1.155252	1.049643	7.426242	2.450112
15600	-10404.02	-10904.57	500.5511	0.435766	0.24873	0.188567	0.126937	1.10113	1.114715	6.745305	2.686329
15606	-10404.52	-10906.34	501.8221	0.429462	0.291214	0.154223	0.1251	0.9948203	1.110145	6.287143	2.217852
15612	-10388.97	-10890.69	501.7191	0.350418	0.388364	0.205673	0.0555459	0.9781098	1.057698	6.724436	1.415562
15618	-10418.1	-10920.07	501.9785	0.295255	0.425039	0.173296	0.10641	0.9781098	1.131986	6.496611	1.515989
15624	-10417.68	-10918.47	500.7965	0.527288	0.0807913	0.310695	0.0812256	1.385896	1.09344	6.451874	2.770102
15630	-10416.48	-10918.18	501.6966	0.519661	0.13163	0.268658	0.0800507	1.385896	1.101729	6.102615	2.365309
15636	-10399.3	-10901.32	502.0138	0.591604	0.0399808	0.291535	0.0768802	1.614761	1.136731	5.802611	2.365309
15642	-10404.74	-10905.86	501.1244	0.565591	0.0240372	0.278717	0.131655	1.445941	1.163389	5.849555	3.936788
15648	-10399.51	-10900.2	500.6896	0.531832	0.0822913	0.26208	0.123797	1.340577	1.179511	6.129141	3.936788
15654	-10405.08	-10904.86	499.7727	0.562367	0.0870161	0.280606	0.070011	1.370502	0.996218	6.943902	3.141166
15660	-10393.59	-10894.89	501.3004	0.541895	0.122017	0.270391	0.0656967	1.237568	1.186561	6.25917	2.603234
15666	-10407.23	-10907.94	500.7068	0.526536	0.146902	0.262727	0.0638346	1.513096	1.156314	6.551922	2.359912
15672	-10411.04	-10913.51	502.4654	0.419577	0.269647	0.20342	0.107356	1.104787	1.235765	5.893982	2.004748
15678	-10396.52	-10898.77	502.2486	0.438229	0.237179	0.212463	0.112128	1.104787	1.238484	5.924042	2.222719
15684	-10392.33	-10894.1	501.7726	0.449094	0.264882	0.187219	0.0988052	1.188083	1.12846	6.360012	1.827977
15690	-10378.84	-10881.25	502.4046	0.399683	0.312582	0.200707	0.0870279	1.17236	1.112127	6.360012	1.1369
15696	-10409.4	-10911.19	501.7934	0.440393	0.251103	0.218623	0.0898811	1.157121	1.174838	6.087841	2.466236
15702	-10405.48	-10907.7	502.2135	0.468263	0.226193	0.209975	0.095569	0.9651545	1.182515	5.969659	2.433043
15708	-10410.79	-10910.31	499.521	0.593573	0.105317	0.226633	0.0744779	1.267612	1.017803	7.264005	2.695514
15714	-10428.83	-10926.47	497.6347	0.433119	0.275073	0.222689	0.0691189	1.212391	0.9258637	8.348464	2.695514
15720	-10425.29	-10925.95	500.6585	0.387949	0.34721	0.238771	0.02607	0.7765839	1.045942	7.081218	2.194087
15726	-10400.64	-10902.38	501.7422	0.407088	0.32759	0.225278	0.0400433	1.055012	1.136576	6.539481	1.605651
15732	-10394.27	-10895.39	501.125	0.400007	0.297988	0.258901	0.0431045	0.9921598	1.071827	6.99494	1.489037
15738	-10400.69	-10901.5	500.8132	0.379407	0.314655	0.245568	0.0603699	1.036252	1.086243	6.837485	2.182555
15744	-10416.09	-10915.89	499.8013	0.470229	0.186323	0.304352	0.039096	1.036252	1.052642	7.399706	2.182555
15750	-10419.76	-10918.96	499.1995	0.667442	0.00275377	0.17	0.159805	1.787989	1.146167	6.527263	4.803471
15756	-10427.09	-10927.03	499.9417	0.673934	0.00305824	0.161648	0.161359	1.714145	1.037983	6.581589	3.436512
15762	-10411.24	-10912.34	501.1059	0.406552	0.33181	0.219352	0.0422859	1.151949	1.08328	6.948555	1.417223
15768	-10409.68	-10910.98	501.3054	0.425297	0.347109	0.116564	0.11103	1.095985	1.106244	6.584698	2.041476
15774	-10392.18	-10892.51	500.3246	0.400973	0.327257	0.164638	0.107132	1.227131	1.106244	7.073448	1.974537
15780	-10394.07	-10893.55	499.4843	0.413353	0.358244	0.138366	0.0900371	1.338109	1.076368	7.073448	3.135684
15786	-10396.56	-10896.66	500.1014	0.499743	0.213226	0.165962	0.121069	1.288127	1.076368	7.073448	2.243339
15792	-10406.91	-10906.94	500.033	0.486305	0.251476	0.144405	0.117814	1.284999	1.131837	7.201249	1.941081
15798	-10402.19	-10903.2	501.0107	0.559604	0.177896	0.184849	0.0776507	1.463633	1.145386	6.59371	1.909394
15804	-10384.63	-10884.5	499.8683	0.505167	0.251538	0.14164	0.101655	1.22496	1.079278	6.8558	3.347927
15810	-10388.8	-10890.1	501.299	0.505167	0.251538	0.14164	0.101655	1.22496	1.112887	6.084708	3.274515
15816	-10400.64	-10902.09	501.4498	0.535365	0.189973	0.159901	0.114761	1.562693	1.127087	6.084708	2.514491
15822	-10399.78	-10901.37	501.5832	0.450389	0.219651	0.182816	0.147144	1.332739	1.12879	6.084708	2.615746
15828	-10405.62	-10908.04	502.4159	0.39243	0.354106	0.15929	0.0941743	0.9750405	1.1128	5.987887	2.18024
15834	-10429.33	-10931.67	502.3424	0.415319	0.374759	0.110254	0.0996672	0.9750405	1.191811	5.928431	2.326865
15840	-10427.85	-10929.32	501.4613	0.507799	0.211827	0.147257	0.133116	1.345385	1.067486	6.392529	2.046453
15846	-10409.78	-10909.77	499.9874	0.497212	0.235713	0.193609	0.0734651	1.39072	1.065899	6.402339	4.489292
15852	-10414.08	-10913.43	499.3493	0.539095	0.147947	0.197087	0.115871	1.341945	1.077076	7.214172	2.915977
15858	-10387.36	-10887.48	500.1192	0.398597	0.353325	0.086229	0.161849	1.386198	1.06892	7.074853	2.101829
15864	-10414.2	-10913.71	499.5118	0.406235	0.407717	0.021097	0.164951	1.340583	1.034505	7.190786	2.793921
15870	-10406.25	-10905.23	498.9798	0.421781	0.449611	0.02187	0.106738	1.189378	0.9926504	7.190786	4.08262
15876	-10407.82	-10907.19	499.3661	0.45155	0.338051	0.0338992	0.1765	1.34627	0.991903	7.38428	2.518339
15882	-10399.24	-10898.06	498.814	0.451925	0.338331	0.0330964	0.176647	1.363798	1.037407	7.154234	4.139912
15888	-10403.15	-10902.46	499.3047	0.451925	0.338331	0.0330964	0.176647	1.307222	1.003389	7.154234	3.36428
15894	-10407.71	-10908.32	500.6057	0.624676	0.0730811	0.168374	0.133869	1.582699	1.211073	5.764225	5.028439
15900	-10413.12	-10913.98	500.8646	0.495743	0.246361	0.101104	0.156792	1.434087	1.112288	6.29984	3.016287
15906	-10425.87	-10925.73	499.8604	0.425561	0.331336	0.108508	0.134595	1.169429	0.9670091	7.052061	3.016287
15912	-10417.05	-10917.11	500.0513	0.493194	0.225068	0.125753	0.155985	1.303856	1.039698	7.052061	2.405094
15918	-10417.63	-10918.15	500.5231	0.524321	0.211245	0.118029	0.146405	1.458447	1.054927	6.552409	2.870402
15924	-10428.85	-10929.29	500.4397	0.503265	0.166082	0.190128	0.140525	1.513009	1.203403	6.489531	2.876527
15930	-10409.05	-10909.59	500.5399	0.39145	0.351362	0.147885	0.109303	1.291436	1.09837	6.961775	1.89644
15936	-10416.58	-10918.62	502.0357	0.462618	0.328301	0.0592844	0.149796	1.142731	1.128651	5.943976	2.5895
15942	-10400.26	-10900.28	500.0157	0.462618	0.328301	0.0592844	0.149796	1.501482	1.092897	6.46559	3.934634
15948	-10395.68	-10897.14	501.4607	0.405427	0.394165	0.071178	0.12923	1.085285	1.131158	6.54214	1.920719
15954	-10389.55	-10892.25	502.6986	0.281682	0.43852	0.238569	0.0412296	0.8464282	1.076025	6.29754	1.331844
15960	-10392.12	-10894.49	502.3707	0.282258	0.45907	0.21551	0.0431617	0.9247798	1.146483	6.29754	1.532702
15966	-10397.43	-10900.24	502.8006	0.269397	0.467296	0.219372	0.0439351	0.7388431	1.086647	6.374095	1.180069
15972	-10397.13	-10899.75	502.6216	0.269893	0.544091	0.118266	0.0677489	0.9610785	1.078674	6.374095	1.134661
15978	-10405.34	-10907.01	501.6675	0.182892	0.648113	0.092539	0.0764562	0.8566318	1.072222	6.962932	1.112089
15984	-10417.79	-10919.22	501.4327	0.172468	0.611173	0.144261	0.0720985	0.5948756	0.9275018	7.205717	1.329378
15990	-10407.18	-10909.46	502.2756	0.179024	0.623923	0.149745	0.0473081	0.5690108	1.056316	6.953341	0.8418299
15996	-10396.55	-10898.83	502.2801	0.181599	0.56473	0.247825	0.00584536	0.4689253	0.9963831	6.953341	0.994783
16002	-10389.92	-10890.99	501.0721	0.138132	0.593706	0.260541	0.00762161	0.4689011	0.9649472	7.508013	1.20778
16008	-10396.19	-10896.09	499.9001	0.19879	0.540304	0.237106	0.0237993	0.7102609	0.9541854	7.881094	1.467631
16014	-10395.16	-10897.16	501.9959	0.217817	0.496307	0.2598	0.0260772	0.7055343	1.032588	6.957352	0.9905942
16020	-10392.49	-10894.14	501.6512	0.272712	0.455211	0.238288	0.0337884	0.733583	1.059154	6.957352	1.290941
16026	-10408.03	-10908.33	500.3059	0.324648	0.361821	0.288494	0.0250369	1.257968	1.016491	7.263694	1.628413
16032	-10402.54	-10903.35	500.8097	0.377482	0.374727	0.230634	0.0171578	0.9849112	1.021829	6.878854	2.242094
16038	-10397.57	-10899.26	501.6834	0.3714	0.368689	0.226918	0.0329929	0.8054152	1.030103	6.878854	1.364608
16044	-10400.46	-10901.13	500.6756	0.343058	0.414625	0.209221	0.0330961	0.7180294	1.121887	6.822774	2.871536
16050	-10401.9	-10904.22	502.3217	0.322548	0.389836	0.188627	0.0989885	1.029479	1.152038	6.388835	1.273554
16056	-10408.99	-10910.07	501.0853	0.331984	0.449225	0.143575	0.0752169	1.045303	1.150419	7.049201	1.273554
16062	-10389.91	-10893.22	503.3086	0.304029	0.48591	0.141177	0.0688833	0.8468757	1.172291	5.938034	1.28099
16068	-10390.26	-10892.64	502.3724	0.282541	0.451566	0.131198	0.134695	0.9336152	1.185607	6.120953	1.870198
16074	-10389.04	-10891.62	502.579	0.261704	0.516527	0.068773	0.152995	1.199396	1.185957	6.020563	1.522655
16080	-10379.45	-10882.95	503.4993	0.268139	0.529228	0.0458751	0.156757	1.028197	1.219441	5.589371	1.522655
16086	-10402.01	-10905.19	503.1822	0.27206	0.536967	0.0319238	0.15905	1.027771	1.204109	5.886886	1.285732
16092	-10388.5	-10891.86	503.3639	0.28266	0.557888	0.0484595	0.110992	0.9774608	1.207946	5.812914	1.285732
16098	-10399.85	-10903.37	503.5241	0.275765	0.572758	0.0306858	0.120791	0.9813701	1.295397	5.721768	1.194446
16104	-10403.71	-10907.83	504.1174	0.263642	0.547579	0.0776248	0.111154	0.9807959	1.280572	5.320711	1.358876
16110	-10392.71	-10895.23	502.5143	0.365818	0.474777	0.0291151	0.130289	0.9807959	1.275401	5.567575	2.941336
16116	-10400.58	-10902.79	502.2084	0.436369	0.356899	0.0513146	0.155417	1.126629	1.12556	6.175939	1.783225
16122	-10384.51	-10885.06	500.5496	0.453534	0.325829	0.0381196	0.182517	1.304704	1.145261	6.555615	2.894215
16128	-10405.04	-10906.62	501.5882	0.476659	0.255474	0.114775	0.153091	1.304704	1.131697	5.998712	2.894215
16134	-10414.23	-10915.08	500.849	0.51259	0.190411	0.166866	0.130132	1.439906	1.145604	5.998712	3.986998
16140	-10411.84	-10910.95	499.1102	0.540311	0.146551	0.175968	0.13717	1.443178	1.04854	6.797049	4.749025
16146	-10413.85	-10913.48	499.6306	0.553725	0.11297	0.19273	0.140575	2.05649	1.049006	6.797049	2.814408
16152	-10417.99	-10918.08	500.0923	0.583463	0.0802202	0.219354	0.116963	1.332349	1.062717	6.797049	3.006551
16158	-10405.24	-10906.82	501.5843	0.452414	0.222589	0.257779	0.0672182	1.211441	1.152617	6.093486	2.726343
16164	-10406.35	-10908.6	502.2503	0.469755	0.19279	0.26766	0.0697948	1.445628	1.086266	5.984536	1.853532
16170	-10421.97	-10924.22	502.2521	0.472571	0.195377	0.271253	0.0607997	1.097647	1.112417	5.996165	2.218895
16176	-10422.63	-10925.47	502.8402	0.537928	0.144063	0.248801	0.0692083	1.376189	1.113691	5.64835	1.929398
16182	-10402.48	-10903.86	501.3745	0.522702	0.139985	0.241759	0.095553	1.376189	1.150593	6.054914	2.93872
16188	-10415.06	-10916.06	500.9968	0.573981	0.105527	0.174329	0.146163	1.710529	1.161399	6.099554	2.93872
16194	-10410.22	-10910.01	499.7916	0.504653	0.156484	0.249979	0.0888849	1.496001	1.08852	6.442231	4.504971
16200	-10406.62	-10906.7	500.0771	0.494803	0.174321	0.243726	0.0871501	1.377375	1.045939	6.930128	2.597245
16206	-10405.81	-10905.42	499.6132	0.494803	0.174321	0.243726	0.0871501	1.357913	1.097947	7.172946	2.563812
16212	-10393.11	-10893.12	500.0076	0.494262	0.147201	0.271483	0.0870547	1.33993	1.063088	6.954263	2.660952
16218	-10401.31	-10901.42	500.1074	0.510792	0.132694	0.266548	0.0899663	1.234504	0.9901916	7.072085	2.434993
16224	-10387.57	-10888.2	500.6284	0.578734	0.0759318	0.230879	0.114455	1.368251	1.105803	6.46518	3.010143
16230	-10387.91	-10888.22	500.305	0.546826	0.0717453	0.307912	0.0735168	1.368251	1.072761	6.542311	3.381351
16236	-10402.58	-10901.08	498.4979	0.612501	0.0513636	0.271349	0.0647869	1.525747	1.028919	7.282439	4.026625
16242	-10403.14	-10902.7	499.5612	0.625801	0.0307652	0.277241	0.0661937	1.327964	1.026313	7.064618	3.133494
16248	-10415.48	-10915.87	500.3905	0.608913	0.0530767	0.273603	0.0644074	1.468065	1.108484	6.225311	4.097336
16254	-10407.64	-10907.51	499.8759	0.557973	0.0486365	0.334371	0.0590193	1.609583	1.11656	6.748641	3.024891
16260	-10404.72	-10904.43	499.7132	0.602307	0.0525009	0.281483	0.0637087	1.286042	1.10303	6.763453	3.804755
16266	-10396.86	-10897.02	500.1686	0.445706	0.202805	0.252162	0.0993277	1.286042	1.102351	6.771672	2.962282
16272	-10399.31	-10900.44	501.1291	0.488432	0.171133	0.244231	0.0962039	1.117669	1.049755	6.771672	1.865086
16278	-10411.88	-10911.91	500.0335	0.465534	0.178041	0.271908	0.0845177	1.100345	1.021547	7.118887	2.560212
16284	-10405.38	-10906.9	501.5224	0.458878	0.232463	0.26802	0.0406392	1.122711	1.179168	6.217022	2.560212
16290	-10374.35	-10874.81	500.4593	0.531888	0.0978368	0.321524	0.0487518	1.22978	1.12082	6.856355	2.321589
16296	-10378.79	-10879.93	501.1466	0.503759	0.111554	0.30452	0.0801681	1.138115	1.14086	6.768096	1.711966
16302	-10378.36	-10878.3	499.9413	0.445595	0.179789	0.26936	0.105256	1.299446	1.010953	7.182628	2.26052
16308	-10391.38	-10892.64	501.261	0.480856	0.199789	0.229626	0.0897292	1.244435	1.073036	6.505819	2.153451
16314	-10386.98	-10888.68	501.6964	0.394299	0.322777	0.188292	0.0946316	0.9832799	1.063052	6.658234	1.571285
