Iteration	Posterior	Likelihood	Prior	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	neo_beta	rate_log_sd	tree_length	two_beta
18582	-10384.2	-10883.22	499.0275	0.555879	0.162473	0.155672	0.125976	1.500916	1.00984	7.135466	3.60903
18588	-10426.11	-10924.16	498.0447	0.686634	0.0485955	0.109162	0.155608	1.77647	1.027594	7.135466	5.161001
18594	-10409.65	-10909.32	499.6717	0.547697	0.238071	0.0883257	0.125906	1.400361	1.063896	6.829462	3.530914
18600	-10405.17	-10905.28	500.1121	0.475151	0.338994	0.0766264	0.109229	1.19363	1.037145	6.978631	2.678885
18606	-10410.69	-10910.5	499.8072	0.60751	0.0879771	0.0863806	0.218132	1.837092	1.100211	6.6117	3.290691
18612	-10437.24	-10937.19	499.9469	0.5552	0.163047	0.176222	0.105532	1.369124	1.098878	6.614919	3.746737
18618	-10411.8	-10913.18	501.3743	0.540227	0.114805	0.217277	0.127692	1.362448	1.055803	6.375414	2.204394
18624	-10417.26	-10917.63	500.3638	0.540227	0.114805	0.217277	0.127692	1.346403	1.017867	6.749916	2.758565
18630	-10404.99	-10906.37	501.3838	0.503785	0.189692	0.154405	0.152118	1.313458	1.132487	6.040939	3.091316
18636	-10401.15	-10901.48	500.3295	0.515076	0.200164	0.131038	0.153722	1.489227	1.091362	6.131308	4.586213
18642	-10418.28	-10917.76	499.4749	0.412735	0.324722	0.168731	0.0938116	1.441867	1.078058	7.29556	2.348714
18648	-10419.22	-10920.13	500.9106	0.388341	0.33821	0.17574	0.0977083	0.9507028	1.003945	7.069202	1.711073
18654	-10414.38	-10915.08	500.6953	0.505064	0.180529	0.174366	0.140042	1.468502	1.130844	6.647077	2.216346
18660	-10396.92	-10897.34	500.4254	0.456873	0.221999	0.178092	0.143035	1.289273	1.05906	6.918073	2.216346
18666	-10387.71	-10887.73	500.0186	0.483937	0.288629	0.0759263	0.151508	1.289273	1.066713	6.918073	2.817315
18672	-10401.43	-10902.51	501.0809	0.483937	0.288629	0.0759263	0.151508	1.192095	1.117565	6.472755	2.508289
18678	-10406.24	-10907.76	501.521	0.483937	0.288629	0.0759263	0.151508	1.224631	1.176568	6.182063	2.516831
18684	-10412.72	-10915.57	502.8537	0.383262	0.294287	0.25026	0.0721904	1.09954	1.187816	5.923845	1.518412
18690	-10390.48	-10892.43	501.9492	0.373834	0.311647	0.244104	0.0704145	1.104313	1.094558	6.367954	1.73133
18696	-10392.64	-10894.43	501.7864	0.482874	0.14453	0.28918	0.0834171	1.220528	1.084447	6.367954	1.808976
18702	-10390.77	-10891.43	500.6645	0.500634	0.149846	0.268439	0.0810822	1.317985	1.033063	6.714952	2.413638
18708	-10396.26	-10898.01	501.7474	0.525145	0.157182	0.281581	0.0360922	1.218943	1.177754	6.012983	2.651786
18714	-10412.4	-10913.6	501.1987	0.523426	0.117075	0.28066	0.0788386	1.344543	1.229603	6.06969	3.103279
18720	-10417.21	-10918.19	500.9808	0.528477	0.118205	0.283368	0.0699497	1.237253	1.060174	6.693158	2.089583
18726	-10412.16	-10913.2	501.0401	0.469326	0.169958	0.267596	0.0931196	1.237253	1.081519	6.676941	2.021198
18732	-10395.22	-10895.65	500.4233	0.481076	0.128344	0.274295	0.116285	1.298078	1.081519	6.676941	2.848235
18738	-10406.44	-10906.11	499.671	0.473901	0.216316	0.183145	0.126639	1.246273	1.037613	6.714375	4.277132
18744	-10416.17	-10917.6	501.4316	0.470333	0.219659	0.184322	0.125685	1.496665	1.095625	6.216111	2.315207
18750	-10390.95	-10891.53	500.5816	0.46972	0.239788	0.153289	0.137203	1.41735	1.142377	6.583278	2.606331
18756	-10393.33	-10893.81	500.4748	0.497405	0.188461	0.209587	0.104547	1.219466	1.062529	6.442374	3.679027
18762	-10397.31	-10897.49	500.1803	0.521983	0.197774	0.17053	0.109713	1.3906	1.062529	7.018373	2.16568
18768	-10413.9	-10913.84	499.9346	0.504183	0.191029	0.178692	0.126095	1.604408	1.062529	6.969641	2.381685
18774	-10413.94	-10913.8	499.8601	0.451228	0.252178	0.133995	0.162599	1.282943	1.087159	7.027769	2.721961
18780	-10391.23	-10891.5	500.2663	0.427732	0.316102	0.162135	0.094031	1.218669	1.075617	6.968015	2.381685
18786	-10410.71	-10912.77	502.0576	0.468769	0.290615	0.171174	0.0694427	1.151918	1.151308	6.104237	2.087423
18792	-10408.84	-10910.33	501.4857	0.445887	0.276429	0.16907	0.108614	1.2217	1.15007	6.477666	1.849247
18798	-10412.79	-10914.66	501.8658	0.40292	0.437183	0.0617488	0.0981479	1.460918	1.15007	5.983524	2.271322
18804	-10412.27	-10914.57	502.2982	0.411287	0.379124	0.0859346	0.123655	1.094283	1.09787	6.220328	1.64479
18810	-10419.52	-10921.56	502.0414	0.354653	0.326919	0.21331	0.105117	1.200874	1.069092	6.524324	1.217047
18816	-10408.48	-10910.09	501.6108	0.427185	0.290176	0.189336	0.0933031	0.9546222	1.069092	6.524324	2.019533
18822	-10399.07	-10902.49	503.4207	0.332033	0.478903	0.103574	0.085489	0.9142577	1.067561	5.873912	1.325325
18828	-10400.7	-10902.31	501.6052	0.325564	0.494354	0.126361	0.0537206	1.132243	1.14333	6.582155	1.577254
18834	-10401.52	-10902.67	501.1471	0.509779	0.225085	0.197861	0.0672746	1.132243	1.055135	6.379648	2.860175
18840	-10412	-10913.16	501.1573	0.492829	0.219705	0.191282	0.0961838	1.539803	1.087623	6.379648	2.235489
18846	-10401.35	-10902.6	501.2544	0.477348	0.212803	0.185274	0.124576	1.291873	1.132152	6.321728	2.5043
18852	-10409.06	-10908.61	499.5569	0.476574	0.215268	0.160706	0.147452	1.294297	1.028393	7.185956	2.813424
18858	-10415.81	-10916.38	500.5661	0.476574	0.215268	0.160706	0.147452	1.334561	1.13574	6.352547	3.483612
18864	-10412.56	-10914.73	502.1755	0.335764	0.44205	0.115872	0.106315	1.075477	1.205636	6.144643	1.859508
18870	-10408.95	-10911.69	502.7398	0.362639	0.394024	0.207833	0.0355049	1.055158	1.134924	5.886344	1.859508
18876	-10403.88	-10907.01	503.1359	0.261736	0.475771	0.224193	0.0382998	0.7573275	1.080395	6.231231	1.091172
18882	-10398.34	-10901.25	502.9074	0.26152	0.475377	0.224008	0.0390954	0.8304475	1.108864	6.342082	1.009281
18888	-10405.55	-10908.79	503.2363	0.208617	0.538331	0.22308	0.0299721	0.7921963	1.08351	6.098772	1.198761
18894	-10424.2	-10926.67	502.4685	0.214811	0.537553	0.211805	0.0358315	0.5998453	1.122341	6.534996	1.338094
18900	-10417.34	-10920.54	503.2001	0.290253	0.518217	0.125289	0.0662417	0.8254108	1.128598	6.009049	1.329487
18906	-10409.33	-10912.16	502.8323	0.328758	0.501074	0.0951381	0.0750295	0.9839051	1.11296	6.179034	1.230716
18912	-10401.76	-10904.82	503.0605	0.262058	0.463059	0.251386	0.0234977	0.7310617	1.117206	6.313272	1.005378
18918	-10395.11	-10898.65	503.5426	0.174943	0.558736	0.251629	0.0146916	0.5147378	1.150043	6.197483	0.9306858
18924	-10403.8	-10908	504.2016	0.146857	0.565473	0.228113	0.0595569	0.6136341	1.217029	5.773561	0.8806307
18930	-10395.25	-10899.16	503.9155	0.166335	0.576817	0.221046	0.0358013	0.6648824	1.176075	5.97183	0.7941916
18936	-10403.27	-10907.92	504.6505	0.166486	0.57734	0.229999	0.0261746	0.4755366	1.226402	5.649101	0.7941916
18942	-10422.65	-10925.22	502.5757	0.166446	0.562994	0.224284	0.0462763	0.4708737	1.155273	6.818362	0.7941916
18948	-10430.99	-10933.1	502.1102	0.204998	0.561438	0.17657	0.0569945	0.625001	1.16699	6.597858	1.53257
18954	-10434.04	-10937.02	502.9817	0.207882	0.559401	0.175929	0.0567877	0.6701029	1.158207	6.280935	1.171357
18960	-10411.51	-10914.15	502.6367	0.198495	0.582299	0.160513	0.0586923	0.5419948	1.143062	6.56145	1.147414
18966	-10398.33	-10902.43	504.1048	0.194447	0.570424	0.177633	0.0574954	0.5147865	1.143062	5.858546	0.9964361
18972	-10404.29	-10907.96	503.6763	0.137464	0.602441	0.196494	0.0636002	0.499569	1.20516	6.184405	0.7862516
18978	-10400.74	-10903.8	503.0631	0.14389	0.585872	0.205679	0.0645593	0.5679462	1.064762	6.487696	0.906779
18984	-10404.67	-10907.59	502.9227	0.181575	0.563892	0.180731	0.0738022	0.7189234	1.144271	6.273634	1.207998
18990	-10394.78	-10897.21	502.4282	0.247727	0.54266	0.150909	0.0587028	0.6982735	1.116161	6.442863	1.464838
18996	-10395.52	-10897.42	501.9061	0.361772	0.341756	0.224385	0.0720872	0.9586523	1.093765	6.442863	1.794001
19002	-10424.45	-10927.37	502.921	0.251833	0.506355	0.187126	0.0546857	0.856453	1.090609	6.262975	1.135129
19008	-10431.3	-10933.89	502.5947	0.259793	0.497979	0.19978	0.0424476	0.8212451	1.127116	6.512134	0.9997074
19014	-10410.07	-10909.21	499.1441	0.532388	0.120865	0.275023	0.0717239	1.069496	1.0791	7.048925	4.348007
19020	-10409.37	-10909.2	499.8292	0.532388	0.120865	0.275023	0.0717239	1.340575	1.062634	7.236786	2.151351
19026	-10409.62	-10909.77	500.1442	0.459271	0.139764	0.318026	0.082939	1.270494	1.043731	7.005732	2.434257
19032	-10397.46	-10898.12	500.668	0.498696	0.118343	0.26029	0.122671	1.162779	1.05997	6.741234	2.511356
19038	-10423.99	-10925.19	501.1981	0.503468	0.112439	0.247305	0.136789	1.404568	1.093449	6.33232	2.465123
19044	-10413.77	-10913.71	499.9331	0.555167	0.0614654	0.238347	0.145021	1.612676	1.075731	6.92919	2.465123
19050	-10414.7	-10914.54	499.8368	0.460612	0.308733	0.0626797	0.167975	1.514717	1.092217	6.664527	3.553347
19056	-10430.99	-10930.62	499.6339	0.635632	0.0963511	0.0362166	0.231801	1.731907	1.11434	6.664527	3.553347
19062	-10422.28	-10923.54	501.2612	0.568222	0.182648	0.0419124	0.207218	1.847432	1.228269	6.066653	2.350065
19068	-10409.49	-10910.64	501.1525	0.554528	0.187579	0.0503521	0.207541	1.678561	1.193963	5.94284	3.149628
19074	-10395.42	-10896.45	501.034	0.302251	0.477659	0.170733	0.049357	0.8732139	0.9937991	7.231364	1.320566
19080	-10391.5	-10892.62	501.1236	0.227236	0.484652	0.243795	0.0443159	0.6742881	1.118897	7.390725	1.003343
19086	-10397.7	-10899.94	502.2446	0.255148	0.516405	0.181228	0.0472194	0.7897147	1.123384	6.721951	0.9985923
19092	-10390.31	-10891.5	501.1872	0.300685	0.509124	0.134544	0.0556469	0.8026961	1.081425	7.033592	1.548307
19098	-10393.18	-10894.15	500.9711	0.361662	0.460471	0.110936	0.0669315	0.9794601	1.071759	7.033592	1.600568
19104	-10387.74	-10891.11	503.3706	0.183348	0.559602	0.18901	0.0680398	0.7430291	1.236715	6.045249	1.056213
19110	-10390.42	-10892.94	502.5156	0.250708	0.513444	0.17342	0.0624276	0.8599203	1.105884	6.435849	1.206544
19116	-10397.07	-10899.47	502.4032	0.251679	0.515433	0.176855	0.0560338	0.8947632	1.1612	6.143209	1.860524
19122	-10398.93	-10900.57	501.6378	0.24404	0.521526	0.177235	0.0571986	0.7808746	1.162082	6.961864	1.133689
19128	-10402.44	-10902.89	500.4441	0.322757	0.431192	0.170403	0.0756483	0.7808746	1.028259	7.269174	2.026839
19134	-10399.91	-10900.26	500.3531	0.35959	0.337569	0.237256	0.0655857	0.9820145	1.022638	7.019808	2.530478
19140	-10415.92	-10916.94	501.0151	0.342528	0.464124	0.100466	0.0928815	0.9953204	1.080264	6.874405	1.88247
19146	-10409.07	-10909.98	500.9083	0.414342	0.340788	0.128678	0.116192	1.135643	1.049317	6.874405	1.88247
19152	-10403.04	-10904.25	501.2065	0.4183	0.297407	0.140888	0.143405	1.353394	1.191078	6.190695	2.774106
19158	-10419.83	-10919.5	499.6668	0.527662	0.117039	0.310065	0.0452339	1.186998	1.161102	6.727885	4.094989
19164	-10405.43	-10905.36	499.9316	0.354029	0.373815	0.173054	0.0991019	1.261357	0.992607	7.377784	1.854948
19170	-10406.22	-10907.51	501.2867	0.384143	0.405612	0.116038	0.0942073	1.059526	1.009672	6.997872	1.29602
19176	-10414.28	-10914.98	500.6999	0.394402	0.335475	0.192217	0.0779069	1.172572	1.027961	6.997872	1.837951
19104	-10452.27	-10954.14	501.8701	0.465159	0.207143	0.134905	0.192793	1.432249	1.105967	6.04927	2.192879
19110	-10439.04	-10940.36	501.3217	0.515025	0.068603	0.355389	0.0609826	1.492443	1.123238	6.085961	2.809961
19116	-10418.73	-10920.62	501.8945	0.510706	0.100601	0.352409	0.0362838	1.158705	1.117647	6.085961	2.404126
19122	-10421.02	-10924.01	502.9898	0.355459	0.449622	0.130268	0.0646508	0.9130529	1.137888	6.100491	1.266979
19128	-10426.54	-10928.71	502.1747	0.406213	0.371036	0.148868	0.0738819	0.8332354	1.157078	6.100491	2.373774
19134	-10424.19	-10925.17	500.9839	0.419604	0.322419	0.191274	0.0667029	1.266156	1.042693	6.752095	1.927387
19140	-10417.54	-10918.96	501.4257	0.37335	0.393127	0.119352	0.114171	1.088904	1.041133	6.549902	2.063178
19146	-10422.31	-10923.59	501.2863	0.436254	0.348239	0.1361	0.0794067	0.9582647	1.123517	6.549902	2.324119
19152	-10402.65	-10905.49	502.8406	0.507843	0.213603	0.186117	0.0924372	1.419686	1.176395	5.586052	1.944883
19158	-10393.34	-10894.16	500.8237	0.555988	0.233853	0.108959	0.101201	1.386546	1.172296	6.049221	3.894559
19164	-10395.64	-10896.66	501.021	0.556889	0.148409	0.110459	0.184243	1.527617	1.182975	6.049221	3.278192
19170	-10416.64	-10916.34	499.6921	0.485913	0.19025	0.0876515	0.236186	1.831457	1.177744	5.949803	6.027574
19176	-10424.27	-10923.37	499.1031	0.702764	0.109999	0.0506786	0.136559	1.666787	1.177744	5.934026	8.224588
19182	-10434.43	-10939.2	504.7667	0.373204	0.365304	0.0928625	0.168629	1.12685	1.327197	4.71022	1.6602
19188	-10414.47	-10918.69	504.2161	0.321258	0.482884	0.0506996	0.145158	0.906224	1.317498	5.146187	1.655795
19194	-10408.88	-10913.45	504.5706	0.339774	0.423261	0.0872991	0.149666	1.065161	1.227453	4.959355	1.551581
19200	-10416.72	-10919.73	503.0061	0.307924	0.504555	0.0690837	0.118437	1.065161	1.087733	6.098255	1.145294
19206	-10397.42	-10899.85	502.4331	0.306759	0.502645	0.0726069	0.117989	1.122933	1.038598	6.347957	1.258302
19212	-10401.66	-10903.4	501.739	0.444533	0.347458	0.0375521	0.170457	1.361966	1.188341	5.787633	3.106314
19218	-10398.45	-10899.6	501.1513	0.520541	0.219241	0.128953	0.131265	1.222555	1.108055	6.392512	2.597183
19224	-10417.88	-10918.05	500.1657	0.505601	0.17277	0.154568	0.167061	1.667841	1.059485	6.507386	3.30982
19230	-10424.83	-10925.36	500.5357	0.497785	0.180774	0.188709	0.132733	1.73401	1.081686	6.211153	3.48957
19236	-10445.36	-10946.13	500.7668	0.506571	0.183965	0.19204	0.117425	1.214929	1.13262	6.513828	2.822419
19242	-10433.62	-10933.46	499.8349	0.442347	0.26959	0.161002	0.12706	1.386946	1.067877	7.087444	2.475378
19248	-10414.87	-10916.12	501.25	0.47385	0.292203	0.120992	0.112955	1.346511	1.067877	6.537546	1.969482
19254	-10400.21	-10901.03	500.8179	0.474081	0.292345	0.121051	0.112524	1.168589	1.111417	6.537546	2.774504
19260	-10402.92	-10903.19	500.2725	0.469682	0.289633	0.119928	0.120757	1.051886	1.065094	6.62916	3.709168
19266	-10404.73	-10904.84	500.1023	0.540335	0.184544	0.139168	0.135953	1.535771	1.098756	6.998907	2.098643
19272	-10384.85	-10884.06	499.212	0.621132	0.118494	0.118497	0.141877	1.598752	1.06391	7.05975	3.280484
19278	-10383.62	-10884.16	500.542	0.590091	0.138065	0.151828	0.120016	1.404924	1.111217	6.619857	2.628043
19284	-10379.45	-10879.27	499.8238	0.606	0.158552	0.119321	0.116127	1.33781	1.211491	6.407194	4.611935
19290	-10400.08	-10900.02	499.938	0.556923	0.145712	0.18739	0.109974	1.466764	1.137612	6.812734	2.892301
19296	-10400.61	-10901.02	500.4106	0.54428	0.212369	0.135873	0.107478	1.217482	1.091104	6.551808	3.375697
19302	-10401.13	-10902.27	501.1445	0.600901	0.130433	0.150008	0.118659	1.418272	1.062802	6.103785	3.263381
19308	-10396.07	-10895.48	499.4083	0.520641	0.200516	0.129972	0.148871	1.728309	1.134444	7.164385	2.367996
19314	-10409.23	-10909.24	500.0074	0.529365	0.203876	0.068889	0.19787	1.577132	1.093917	6.505599	3.681154
19320	-10401.03	-10903.14	502.1075	0.553583	0.16181	0.127562	0.157044	1.30218	1.144404	5.781893	2.681619
19326	-10404.79	-10907.22	502.4328	0.462003	0.289987	0.078961	0.169049	1.195179	1.233728	5.772891	2.237467
19332	-10407.03	-10907.06	500.0336	0.472411	0.29652	0.0582107	0.172857	1.3018	1.132071	6.329822	4.7111
19338	-10413.33	-10914.87	501.54	0.462268	0.34932	0.042138	0.146274	1.577779	1.073316	6.176349	2.198498
19344	-10408.26	-10907.58	499.3237	0.395425	0.415412	0.0257069	0.163456	1.183954	1.027406	7.485512	2.470739
19350	-10403.41	-10904.67	501.2554	0.34253	0.509123	0.016671	0.131676	1.241723	1.121712	6.790775	1.439743
19356	-10407.12	-10908.44	501.3192	0.401273	0.4019	0.018944	0.177883	1.183987	1.132463	6.65155	1.721489
19362	-10403.1	-10904.38	501.2738	0.419278	0.40932	0.137753	0.0336489	1.116525	1.094126	6.724508	1.738014
19368	-10418.73	-10919.8	501.0735	0.416305	0.395888	0.154397	0.0334102	1.091252	1.055006	6.724508	2.080973
19374	-10415.85	-10917.61	501.7541	0.455831	0.380156	0.0728742	0.0911388	1.207643	1.12294	6.311845	1.949941
19380	-10406.87	-10908.72	501.8473	0.348772	0.395299	0.15656	0.0993685	1.171532	1.193973	6.269847	1.881268
19386	-10404.08	-10906.65	502.5778	0.36521	0.42918	0.0977247	0.107885	1.155594	1.094664	6.196836	1.308307
19392	-10401	-10903.12	502.1166	0.357585	0.420221	0.109458	0.112736	1.250829	1.131925	6.294342	1.482328
19398	-10402.49	-10904.68	502.1868	0.286464	0.474732	0.111444	0.12736	0.8727833	1.123543	6.451701	1.504818
19404	-10406.35	-10908.35	501.9948	0.333788	0.498679	0.07696	0.0905724	1.014998	1.123543	6.529561	1.395093
19410	-10398.11	-10900.66	502.5447	0.302335	0.451687	0.185498	0.0604798	0.9862499	1.180679	6.064961	1.721652
19416	-10406.81	-10908.89	502.0841	0.346314	0.440262	0.164127	0.0492977	0.7595665	1.075475	6.449223	1.837879
19422	-10398.96	-10900.56	501.604	0.30144	0.529462	0.0499645	0.119134	0.9901867	1.108289	6.708795	1.508774
19428	-10397.35	-10899.7	502.353	0.282073	0.495444	0.111004	0.111479	0.9528496	1.166801	6.395298	1.294017
19434	-10400.51	-10902.27	501.754	0.329845	0.529816	0.0612085	0.0791308	1.096833	1.195436	6.277961	2.078181
19440	-10391.71	-10893.53	501.8243	0.302347	0.485648	0.13947	0.0725341	0.8701735	1.15835	6.736552	1.28453
19446	-10390.99	-10892.97	501.9766	0.292181	0.510904	0.134781	0.0621337	1.075141	1.0678	6.674773	1.121277
19452	-10387.41	-10889.65	502.2406	0.277385	0.551238	0.0963823	0.074995	0.6886878	1.172674	6.674773	1.150492
19458	-10387.53	-10890.38	502.8493	0.261644	0.456551	0.219692	0.0621129	0.8726268	1.172492	6.063301	1.508824
19464	-10398.82	-10901.37	502.5508	0.272853	0.47611	0.186263	0.0647739	0.9288517	1.162554	6.451781	1.008495
19470	-10397.1	-10899.07	501.972	0.247411	0.53721	0.168895	0.0464832	0.8840308	1.148106	6.663134	1.267278
19476	-10383.26	-10886.32	503.0568	0.232944	0.547537	0.172142	0.0473768	0.8607914	1.146382	6.088516	1.267278
19482	-10398.6	-10899.22	500.6196	0.369629	0.335782	0.227609	0.0669802	0.9578559	1.010781	7.247986	1.6432
19488	-10413.71	-10915.94	502.2301	0.385995	0.289245	0.265987	0.0587724	0.9578559	1.160372	6.297625	1.6432
19494	-10399.64	-10901.03	501.3934	0.377566	0.293216	0.269639	0.0595793	1.120322	1.114184	6.420534	2.296485
19500	-10416.53	-10917.94	501.4097	0.406467	0.358318	0.171075	0.0641399	1.076401	1.116429	6.346703	2.532604
19506	-10401.14	-10902.29	501.1469	0.368509	0.427999	0.117041	0.0864503	1.035176	1.019092	6.884532	1.719479
19512	-10402.09	-10903.11	501.0209	0.43092	0.353017	0.153833	0.0622296	1.035176	1.112177	6.884532	1.760311
19518	-10413.53	-10915.28	501.7532	0.326959	0.400796	0.17202	0.100226	0.9761914	1.081575	6.537264	1.760311
19524	-10446.55	-10947.13	500.5802	0.505753	0.0678825	0.374911	0.0514529	1.367583	1.040592	6.691667	2.525596
19530	-10431.94	-10933.17	501.2303	0.556092	0.0622341	0.309164	0.0725092	1.036951	1.040112	6.508885	2.525596
19536	-10421.24	-10922.07	500.8287	0.551755	0.0642005	0.300328	0.0837165	1.008382	1.110722	6.590512	2.852099
19542	-10423.49	-10924.04	500.5465	0.484723	0.134381	0.278682	0.102214	1.446649	1.071964	6.791781	2.159077
19548	-10425.76	-10926.15	500.3811	0.514802	0.238085	0.145379	0.101734	1.605311	1.101446	6.791781	2.159077
19554	-10418.95	-10918.91	499.96	0.387874	0.319016	0.190941	0.102168	1.017554	1.023067	7.154218	2.695638
19560	-10421	-10921.71	500.709	0.507806	0.211121	0.0941471	0.186926	1.341627	1.097329	6.577001	2.601622
19566	-10416.9	-10918.58	501.6795	0.485299	0.29755	0.0727359	0.144415	1.383467	1.125339	6.445365	1.534039
19572	-10400.81	-10902.18	501.3687	0.498094	0.242116	0.121361	0.138428	1.450268	1.226071	6.062487	2.698665
19578	-10403.5	-10904.59	501.088	0.541787	0.184717	0.124261	0.149235	1.450268	1.167162	6.247275	2.698665
19584	-10411.02	-10912.27	501.2515	0.496414	0.29311	0.114338	0.0961376	1.450268	1.177383	6.258079	2.404599
19590	-10399.8	-10899.4	499.6051	0.47377	0.27974	0.144077	0.102413	1.322939	1.027278	7.139576	2.834549
19596	-10398.38	-10899.44	501.059	0.371693	0.348973	0.179734	0.0995999	1.322939	1.006031	7.011504	1.24922
19602	-10410.24	-10911.58	501.337	0.360876	0.406936	0.149399	0.0827897	0.9985194	1.169917	6.665166	1.84746
19608	-10401.04	-10901.9	500.8653	0.35332	0.38001	0.139514	0.127157	1.066246	1.08277	6.749886	2.301459
19614	-10413.63	-10914.31	500.6804	0.418936	0.248226	0.17413	0.158708	1.061631	1.00571	6.985117	2.064913
19620	-10410.27	-10910.7	500.4317	0.387684	0.392173	0.137437	0.0827062	1.257057	1.085452	6.796591	2.540879
19626	-10407.97	-10908.45	500.4836	0.335216	0.372914	0.178386	0.113484	1.298748	1.074894	7.161696	1.528988
19632	-10413.47	-10915.92	502.4463	0.335216	0.372914	0.178386	0.113484	1.085092	1.165154	6.064892	1.741773
19638	-10393.12	-10894.75	501.6339	0.43697	0.30525	0.183512	0.0742683	1.085092	1.233364	6.084299	2.738341
19644	-10400.47	-10902	501.5299	0.461477	0.250265	0.205209	0.0830491	1.049527	1.038691	6.259528	2.756535
19650	-10412.13	-10913.41	501.2836	0.458624	0.254102	0.141409	0.145865	1.25187	1.127498	6.535005	1.967098
19656	-10419.23	-10920.17	500.9394	0.438815	0.292694	0.100472	0.168018	1.376438	1.182945	6.298501	2.864609
